Date,Open,High,Low,Close,Adj Close,Volume
11/26/2020,1.19175303,1.194099784,1.188693166,1.19200027,1.19200027,0
11/27/2020,1.191185236,1.196186543,1.191071749,1.191599727,1.191599727,0
11/30/2020,1.197074294,1.200206399,1.194414854,1.197146058,1.197146058,0
12/1/2020,1.19377327,1.205356598,1.193599463,1.193816066,1.193816066,0
12/2/2020,1.20698607,1.210741639,1.20407939,1.207437873,1.207437873,0
12/3/2020,1.21134305,1.217500329,1.210243464,1.211460352,1.211460352,0
12/4/2020,1.214535475,1.21777463,1.213371277,1.214565039,1.214565039,0
12/7/2020,1.212062478,1.216352582,1.208079696,1.212135911,1.212135911,0
12/8/2020,1.210946918,1.213415504,1.209716439,1.211313605,1.211313605,0
12/9/2020,1.210990906,1.214900017,1.207394004,1.211093664,1.211093664,0
12/10/2020,1.208167195,1.215805531,1.208035827,1.207875371,1.207875371,0
12/11/2020,1.214343786,1.216397047,1.210785747,1.214429379,1.214429379,0
12/14/2020,1.213356614,1.217404008,1.211753964,1.213340402,1.213340402,0
12/15/2020,1.214874864,1.216648579,1.212694526,1.214889646,1.214889646,0
12/16/2020,1.215376854,1.221299529,1.214697838,1.21543014,1.21543014,0
12/17/2020,1.219705582,1.22630024,1.219244599,1.219958544,1.219958544,0
12/18/2020,1.226196408,1.226843357,1.22271812,1.226271629,1.226271629,0
12/21/2020,1.221060872,1.223466158,1.213076949,1.221612811,1.221612811,0
12/22/2020,1.223840475,1.225900292,1.216604233,1.223690629,1.223690629,0
12/23/2020,1.218590856,1.221941233,1.215775847,1.218665123,1.218665123,0
12/24/2020,1.219393253,1.22174716,1.217937827,1.21914053,1.21914053,0
12/25/2020,1.218472004,1.221299529,1.216700435,1.218472004,1.218472004,0
12/28/2020,1.220703125,1.225200415,1.218353271,1.220509529,1.220509529,0
12/29/2020,1.222000957,1.227599382,1.222000957,1.222344518,1.222344518,0
12/30/2020,1.225324988,1.230875254,1.225204945,1.225295067,1.225295067,0
12/31/2020,1.22990644,1.230950952,1.222299576,1.229989648,1.229989648,0
1/1/2021,1.217285395,1.221699357,1.213499427,1.218026876,1.218026876,0
1/4/2021,1.224904776,1.23099947,1.217137218,1.225069761,1.225069761,0
1/5/2021,1.225295067,1.229483008,1.224994779,1.225159883,1.225159883,0
1/6/2021,1.229861021,1.235025287,1.226692915,1.230027437,1.230027437,0
1/7/2021,1.233775854,1.234567881,1.224664688,1.234110832,1.234110832,0
1/8/2021,1.226873398,1.228214622,1.221493483,1.22714448,1.22714448,0
1/11/2021,1.218783855,1.219958544,1.213474393,1.218620539,1.218620539,0
1/12/2021,1.216160297,1.217848778,1.213886857,1.216070175,1.216070175,0
1/13/2021,1.220926642,1.222493887,1.215539455,1.220889449,1.220889449,0
1/14/2021,1.216175079,1.217285395,1.211313605,1.216249108,1.216249108,0
1/15/2021,1.215300083,1.216249108,1.208473802,1.215125918,1.215125918,0
1/18/2021,1.206723928,1.208619833,1.205545425,1.206811309,1.206811309,0
1/19/2021,1.207846165,1.214491248,1.207846165,1.207729459,1.207729459,0
1/20/2021,1.213945866,1.216000557,1.207773209,1.213886857,1.213886857,0
1/21/2021,1.211533785,1.217196465,1.210990906,1.21156311,1.21156311,0
1/22/2021,1.216619015,1.218800306,1.215199709,1.216629386,1.216629386,0
1/25/2021,1.216855884,1.218599796,1.211724639,1.216944695,1.216944695,0
1/26/2021,1.214329123,1.217500329,1.210844398,1.214624047,1.214624047,0
1/27/2021,1.216323018,1.217137218,1.206199884,1.216299295,1.216299295,0
1/28/2021,1.210477829,1.214399815,1.208240151,1.210507274,1.210507274,0
1/29/2021,1.212135911,1.215700507,1.209599376,1.212003708,1.212003708,0
2/1/2021,1.212282777,1.213606954,1.206913233,1.212385774,1.212385774,0
2/2/2021,1.206767559,1.20879519,1.201836467,1.206869483,1.206869483,0
2/3/2021,1.203905463,1.204999328,1.200494647,1.203905463,1.203905463,0
2/4/2021,1.204180956,1.204383969,1.196716189,1.204238892,1.204238892,0
2/5/2021,1.1967448,1.203977942,1.195357203,1.196673155,1.196673155,0
2/8/2021,1.204935431,1.206854939,1.202139854,1.204877377,1.204877377,0
2/9/2021,1.205254912,1.211475134,1.205019593,1.205359578,1.205359578,0
2/10/2021,1.211695194,1.21437335,1.21102035,1.211999297,1.211999297,0
2/11/2021,1.211944938,1.215099335,1.211431146,1.212121248,1.212121248,0
2/12/2021,1.213003397,1.213592291,1.208399296,1.21315062,1.21315062,0
2/15/2021,1.212106466,1.214699388,1.211739302,1.212209344,1.212209344,0
2/16/2021,1.213238835,1.217100263,1.209584713,1.213219643,1.213219643,0
2/17/2021,1.208853722,1.209833503,1.202558994,1.209248304,1.209248304,0
2/18/2021,1.204586983,1.208900332,1.20363009,1.204800487,1.204800487,0
2/19/2021,1.209175229,1.214771628,1.208299994,1.209189773,1.209189773,0
2/22/2021,1.212444544,1.215509892,1.209219098,1.212635636,1.212635636,0
2/23/2021,1.216693044,1.217878461,1.213680625,1.216679692,1.216679692,0
2/24/2021,1.215199709,1.217404008,1.211130261,1.215214491,1.215214491,0
2/25/2021,1.216950655,1.224155068,1.215657711,1.217137218,1.217137218,0
2/26/2021,1.216012478,1.218249321,1.209175229,1.216042042,1.216042042,0
3/1/2021,1.209090471,1.210155606,1.202993035,1.208956003,1.208956003,0
3/2/2021,1.204906344,1.208035827,1.199400306,1.205109596,1.205109596,0
3/3/2021,1.208503008,1.211049557,1.204470992,1.208546758,1.208546758,0
3/4/2021,1.204833746,1.206400633,1.202501178,1.205066085,1.205066085,0
3/5/2021,1.19685936,1.19685936,1.189796209,1.196773529,1.196773529,0
3/8/2021,1.192463636,1.193217754,1.184834123,1.192563176,1.192563176,0
3/9/2021,1.185199261,1.191599727,1.183614135,1.185171127,1.185171127,0
3/10/2021,1.189668894,1.192506313,1.187000036,1.189790606,1.189790606,0
3/11/2021,1.19274807,1.197776914,1.191710472,1.192605853,1.192605853,0
3/12/2021,1.198164463,1.199040771,1.191057563,1.198609591,1.198609591,0
3/15/2021,1.195114374,1.196544409,1.191185236,1.195000052,1.195000052,0
3/16/2021,1.192733884,1.195300102,1.188438892,1.192577362,1.192577362,0
3/17/2021,1.190209746,1.191799998,1.188763738,1.190164566,1.190164566,0
3/18/2021,1.19806385,1.199099779,1.191015005,1.198279262,1.198279262,0
3/19/2021,1.191767335,1.193744779,1.187493324,1.191824079,1.191824079,0
3/22/2021,1.188452959,1.193744779,1.187606215,1.188311696,1.188311696,0
3/23/2021,1.193331718,1.194315076,1.186436653,1.193303108,1.193303108,0
3/24/2021,1.184118629,1.18511498,1.181334972,1.184020519,1.184020519,0
3/25/2021,1.181376815,1.183011889,1.177523375,1.181306958,1.181306958,0
3/26/2021,1.177606702,1.18040061,1.177260041,1.177662134,1.177662134,0
3/29/2021,1.178760171,1.179356575,1.176180005,1.178800464,1.178800464,0
3/30/2021,1.176913619,1.177578926,1.171316862,1.177100658,1.177100658,0
3/31/2021,1.172333002,1.175861835,1.170453072,1.17236042,1.17236042,0
4/1/2021,1.172896624,1.177578926,1.17148149,1.172883034,1.172883034,0
4/2/2021,1.177773118,1.178700447,1.175143361,1.177994967,1.177994967,0
4/5/2021,1.176636696,1.181614041,1.173943162,1.176816702,1.176816702,0
4/6/2021,1.181907296,1.185536385,1.179648638,1.181893468,1.181893468,0
4/7/2021,1.18754971,1.191469073,1.186535239,1.187422872,1.187422872,0
4/8/2021,1.187197208,1.191483259,1.186183333,1.187366486,1.187366486,0
4/9/2021,1.191568494,1.19232142,1.186859131,1.191568494,1.191568494,0
4/12/2021,1.189640641,1.192037106,1.187338233,1.190051198,1.190051198,0
4/13/2021,1.191213608,1.195314407,1.188430429,1.191469073,1.191469073,0
4/14/2021,1.195743084,1.198193073,1.195185781,1.195414305,1.195414305,0
4/15/2021,1.198236227,1.199313998,1.195786119,1.198609591,1.198609591,0
4/16/2021,1.197074294,1.199472189,1.195090055,1.197174668,1.197174668,0
4/19/2021,1.19683075,1.204819322,1.194343567,1.196945429,1.196945429,0
4/20/2021,1.204383969,1.208167195,1.202877283,1.204529047,1.204529047,0
4/21/2021,1.203253627,1.204529047,1.200000405,1.203239202,1.203239202,0
4/22/2021,1.20381844,1.207000613,1.200393677,1.203775048,1.203775048,0
4/23/2021,1.201793075,1.207799435,1.201388836,1.201475382,1.201475382,0
4/26/2021,1.208956003,1.211827397,1.206374407,1.208985209,1.208985209,0
4/27/2021,1.207920551,1.209189773,1.205792546,1.208167195,1.208167195,0
4/28/2021,1.208853722,1.210214138,1.205763578,1.209030509,1.209030509,0
4/29/2021,1.213577509,1.215214491,1.210419297,1.213592291,1.213592291,0
4/30/2021,1.212488651,1.212856293,1.202472329,1.212709188,1.212709188,0
5/3/2021,1.202645779,1.207799435,1.201489806,1.202776074,1.202776074,0
5/4/2021,1.205981612,1.206300259,1.200004816,1.206127167,1.206127167,0
5/5/2021,1.201634288,1.2029351,1.198724627,1.20150435,1.20150435,0
5/6/2021,1.200912714,1.207000613,1.199400306,1.200797319,1.200797319,0
5/7/2021,1.206592798,1.216544986,1.205342174,1.206854939,1.206854939,0
5/10/2021,1.216752172,1.217730165,1.213739514,1.217107654,1.217107654,0
5/11/2021,1.214211106,1.21796751,1.212547421,1.214093208,1.214093208,0
5/12/2021,1.214550257,1.215066791,1.206811309,1.214450002,1.214450002,0
5/13/2021,1.207685709,1.210653782,1.205312967,1.207850575,1.207850575,0
5/14/2021,1.208021283,1.214771628,1.207146287,1.207729459,1.207729459,0
5/17/2021,1.214756846,1.216999531,1.212753296,1.215037346,1.215037346,0
5/18/2021,1.215524673,1.223241568,1.215406537,1.215687275,1.215687275,0
5/19/2021,1.222643375,1.224799752,1.219185114,1.222399712,1.222399712,0
5/20/2021,1.217285395,1.22290051,1.217092872,1.217285395,1.217285395,0
5/21/2021,1.222792864,1.22420001,1.217374444,1.22253871,1.22253871,0
5/24/2021,1.218115807,1.222942352,1.217581868,1.218323588,1.218323588,0
5/25/2021,1.22144866,1.226700306,1.221239805,1.221463561,1.221463561,0
5/26/2021,1.224889755,1.226500273,1.220003128,1.224909306,1.224909306,0
5/27/2021,1.21903646,1.221699357,1.217567086,1.219259501,1.219259501,0
5/28/2021,1.219274282,1.220107436,1.213341951,1.219318867,1.219318867,0
5/31/2021,1.219006777,1.223391294,1.218412638,1.219006777,1.219006777,0
6/1/2021,1.223406196,1.225415111,1.221463561,1.22328651,1.22328651,0
6/2/2021,1.221806884,1.222942352,1.216574669,1.221776962,1.221776962,0
6/3/2021,1.221150398,1.22159791,1.212090373,1.220986247,1.220986247,0
6/4/2021,1.213029861,1.218769073,1.210551143,1.213300705,1.213300705,0
6/7/2021,1.216574669,1.220199704,1.21450603,1.216841102,1.216841102,0
6/8/2021,1.218962193,1.219660997,1.21666348,1.219363451,1.219363451,0
6/9/2021,1.217181802,1.22189939,1.217181802,1.217285395,1.217285395,0
6/10/2021,1.217730165,1.219214797,1.214535475,1.218200445,1.218200445,0
6/11/2021,1.217315078,1.219500303,1.209499836,1.217255831,1.217255831,0
6/14/2021,1.211079001,1.21315062,1.209526181,1.21102035,1.21102035,0
6/15/2021,1.212415099,1.214919209,1.210287452,1.212224007,1.212224007,0
6/16/2021,1.212547421,1.213499427,1.211035013,1.212709188,1.212709188,0
6/17/2021,1.199184537,1.20076859,1.190703034,1.199558616,1.199558616,0
6/18/2021,1.191327095,1.19274807,1.18511498,1.1913414,1.1913414,0
6/21/2021,1.186901331,1.192051411,1.184876204,1.187366486,1.187366486,0
6/22/2021,1.191156864,1.19175303,1.188241243,1.191256166,1.191256166,0
6/23/2021,1.193744779,1.196999907,1.19158268,1.193673491,1.193673491,0
6/24/2021,1.193160772,1.195671678,1.191994548,1.193317413,1.193317413,0
6/25/2021,1.192790747,1.197447062,1.192790747,1.193032742,1.193032742,0
6/28/2021,1.194215298,1.194600344,1.190461993,1.194215298,1.194215298,0
6/29/2021,1.193032742,1.193032742,1.188043594,1.192890406,1.192890406,0
6/30/2021,1.189994454,1.191043258,1.184581518,1.190192819,1.190192819,0
7/1/2021,1.185536385,1.188399315,1.183810234,1.185677052,1.185677052,0
7/2/2021,1.184707761,1.186098933,1.18193531,1.184623599,1.184623599,0
7/5/2021,1.185592651,1.188200235,1.185200691,1.185620785,1.185620785,0
7/6/2021,1.186149597,1.189626455,1.1814996,1.186380386,1.186380386,0
7/7/2021,1.182033062,1.184132576,1.178244829,1.182452321,1.182452321,0
7/8/2021,1.179356575,1.186633825,1.178425312,1.179339886,1.179339886,0
7/9/2021,1.184693813,1.187465072,1.182522297,1.184800386,1.184800386,0
7/12/2021,1.187366486,1.188212872,1.183670163,1.187295914,1.187295914,0
7/13/2021,1.186493039,1.187789559,1.179342628,1.186521053,1.186521053,0
7/14/2021,1.177440166,1.182800651,1.177260041,1.177537322,1.177537322,0
7/15/2021,1.183333874,1.18511498,1.180595756,1.183333874,1.183333874,0
7/16/2021,1.181306958,1.182300091,1.17939961,1.181181431,1.181181431,0
7/19/2021,1.181153536,1.182326555,1.176429033,1.181400537,1.181400537,0
7/20/2021,1.179245353,1.18040061,1.175709844,1.179384351,1.179384351,0
7/21/2021,1.178550363,1.180275202,1.175364375,1.178411484,1.178411484,0
7/22/2021,1.179523468,1.182983994,1.176664352,1.179273009,1.179273009,0
7/23/2021,1.177357078,1.178550363,1.175599337,1.17727387,1.17727387,0
7/26/2021,1.177301645,1.181753755,1.176456809,1.177343249,1.177343249,0
7/27/2021,1.180637598,1.183712125,1.177176952,1.180776954,1.180776954,0
7/28/2021,1.18223989,1.183011889,1.178578138,1.182312608,1.182312608,0
7/29/2021,1.184679747,1.18920207,1.184174657,1.184595585,1.184595585,0
7/30/2021,1.18920207,1.191100121,1.185550451,1.189299703,1.189299703,0
8/2/2021,1.186535239,1.189899683,1.185958266,1.186704159,1.186704159,0
8/3/2021,1.187493324,1.189599514,1.185564637,1.187465072,1.187465072,0
8/4/2021,1.186915398,1.190199852,1.183431864,1.18694365,1.18694365,0
8/5/2021,1.183992386,1.185900569,1.182983994,1.183740139,1.183740139,0
8/6/2021,1.183319926,1.183572054,1.175640702,1.183572054,1.183572054,0
8/9/2021,1.175088167,1.177163005,1.174177527,1.174950004,1.174950004,0
8/10/2021,1.173900485,1.174399495,1.17106986,1.173846722,1.173846722,0
8/11/2021,1.171975732,1.174687862,1.170644879,1.172333002,1.172333002,0
8/12/2021,1.174205065,1.175100565,1.172511697,1.174189925,1.174189925,0
8/13/2021,1.173612475,1.180300355,1.173103094,1.173626184,1.173626184,0
8/16/2021,1.17963469,1.180358887,1.176802874,1.179467797,1.179467797,0
8/17/2021,1.177994967,1.178411484,1.171056151,1.177994967,1.177994967,0
8/18/2021,1.170960188,1.173100352,1.169686437,1.170973897,1.170973897,0
8/19/2021,1.170384526,1.170686007,1.166874766,1.170329809,1.170329809,0
8/20/2021,1.167678595,1.169099689,1.166493654,1.167659521,1.167659521,0
8/23/2021,1.16997385,1.174329162,1.169560552,1.169754863,1.169754863,0
8/24/2021,1.174674034,1.176484466,1.172814131,1.174453378,1.174453378,0
8/25/2021,1.175502539,1.176055431,1.172855377,1.175309181,1.175309181,0
8/26/2021,1.177300215,1.178133845,1.174784422,1.177440166,1.177440166,0
8/27/2021,1.175295353,1.180358887,1.173598766,1.175640702,1.175640702,0
8/30/2021,1.179996729,1.181195378,1.178453207,1.179900646,1.179900646,0
8/31/2021,1.179940939,1.184553385,1.179648638,1.17969048,1.17969048,0
9/1/2021,1.181195378,1.186000466,1.17950964,1.181028008,1.181028008,0
9/2/2021,1.184230685,1.187225461,1.183479548,1.184090614,1.184090614,0
9/3/2021,1.187422872,1.190759659,1.186816931,1.187648416,1.187648416,0
9/6/2021,1.188594222,1.188636661,1.185705185,1.188594222,1.188594222,0
9/7/2021,1.187394619,1.188777924,1.183829784,1.187507391,1.187507391,0
9/8/2021,1.184553385,1.185400128,1.180317044,1.184356928,1.184356928,0
9/9/2021,1.182033062,1.184132576,1.180609703,1.181910157,1.181910157,0
9/10/2021,1.182354569,1.18530035,1.18193531,1.182592273,1.182592273,0
9/13/2021,1.181251168,1.181753755,1.177060485,1.181195378,1.181195378,0
9/14/2021,1.181069851,1.184699416,1.180199981,1.181195378,1.181195378,0
9/15/2021,1.180358887,1.183300257,1.180099726,1.180498123,1.180498123,0
9/16/2021,1.18193531,1.182312608,1.175171018,1.181999564,1.181999564,0
9/17/2021,1.176484466,1.178967237,1.172965527,1.176747441,1.176747441,0
9/20/2021,1.172883034,1.173708916,1.170055985,1.172993064,1.172993064,0
9/21/2021,1.172566652,1.17489481,1.171591282,1.173020482,1.173020482,0
9/22/2021,1.172607899,1.174453378,1.171714783,1.172291636,1.172291636,0
9/23/2021,1.168893456,1.175100565,1.16841948,1.168770432,1.168770432,0
9/24/2021,1.174177527,1.174812078,1.170165539,1.174025893,1.174025893,0
9/27/2021,1.172209263,1.172800422,1.168661237,1.172305465,1.172305465,0
9/28/2021,1.169604301,1.170599699,1.166997313,1.169679523,1.169679523,0
9/29/2021,1.168688416,1.169199586,1.161008716,1.168633819,1.168633819,0
9/30/2021,1.160227418,1.161170483,1.157005668,1.160160184,1.160160184,0
10/1/2021,1.157420754,1.16089952,1.15639019,1.157447577,1.157447577,0
10/4/2021,1.160725713,1.164008856,1.158856034,1.160725713,1.160725713,0
10/5/2021,1.161656022,1.162250042,1.158305645,1.161844969,1.161844969,0
10/6/2021,1.159514427,1.159958243,1.153016806,1.159608483,1.159608483,0
10/7/2021,1.155534983,1.15713954,1.154934525,1.155534983,1.155534983,0
10/8/2021,1.155922413,1.15837276,1.154254556,1.155975819,1.155975819,0
10/11/2021,1.156590819,1.158748627,1.155294657,1.156604171,1.156604171,0
10/12/2021,1.155294657,1.157005668,1.153389215,1.155374765,1.155374765,0
10/13/2021,1.153096676,1.157900572,1.153056741,1.153402567,1.153402567,0
10/14/2021,1.159958243,1.162500024,1.158466578,1.159958243,1.159958243,0
10/15/2021,1.159070849,1.161980033,1.158882856,1.159151554,1.159151554,0
10/18/2021,1.159595013,1.161210895,1.157300234,1.159702659,1.159702659,0
10/19/2021,1.161453724,1.167000055,1.161453724,1.161386251,1.161386251,0
10/20/2021,1.163385868,1.165400624,1.161804557,1.163196445,1.163196445,0
10/21/2021,1.165243149,1.166997313,1.163318276,1.165501237,1.165501237,0
10/22/2021,1.162588,1.165406108,1.162236691,1.162533879,1.162533879,0
10/25/2021,1.164130807,1.166861176,1.159326196,1.164008856,1.164008856,0
10/26/2021,1.161170483,1.162900209,1.158587456,1.161170483,1.161170483,0
10/27/2021,1.159823656,1.162439227,1.158533692,1.159823656,1.159823656,0
10/28/2021,1.159891009,1.169317126,1.158319116,1.160012007,1.160012007,0
10/29/2021,1.168374419,1.169180393,1.154667735,1.168360829,1.168360829,0
11/1/2021,1.155935645,1.159326196,1.154667735,1.155668497,1.155668497,0
11/2/2021,1.160173535,1.1614995,1.157916665,1.159958243,1.159958243,0
11/3/2021,1.158077598,1.159900427,1.156363487,1.157943487,1.157943487,0
11/4/2021,1.161575079,1.161710024,1.152923822,1.161575079,1.161575079,0
11/5/2021,1.155668497,1.156470418,1.15141046,1.155534983,1.155534983,0
11/8/2021,1.156845093,1.15955472,1.155174613,1.156885147,1.156885147,0
11/9/2021,1.158869386,1.160900831,1.157019019,1.159151554,1.159151554,0
11/10/2021,1.159366488,1.159823656,1.15134418,1.15955472,1.15955472,0
11/11/2021,1.1485672,1.1491611,1.145488501,1.148593545,1.148593545,0
11/12/2021,1.144780397,1.145987391,1.143405914,1.145081878,1.145081878,0
11/15/2021,1.144230247,1.146420836,1.141695857,1.144164801,1.144164801,0
11/16/2021,1.136738181,1.138700604,1.133067369,1.13664782,1.13664782,0
11/17/2021,1.1316185,1.133400083,1.127052665,1.132118225,1.132118225,0
11/18/2021,1.131810665,1.135976434,1.131503344,1.132118225,1.132118225,0
11/19/2021,1.13700974,1.13700974,1.125239134,1.136841536,1.136841536,0
11/22/2021,1.127573729,1.129050493,1.123822808,1.127573729,1.127573729,0
11/23/2021,1.124353528,1.127344847,1.122712493,1.12421453,1.12421453,0
11/24/2021,1.124391437,1.125454426,1.118780971,1.124492645,1.124492645,0
11/25/2021,1.120699286,1.123090744,1.120398045,1.120297551,1.120297551,0
11/26/2021,1.120900393,1.132200241,1.12079978,1.120963097,1.120963097,0
11/29/2021,1.12911427,1.129800558,1.125885248,1.129318237,1.129318237,0
11/30/2021,1.129356503,1.138174415,1.124606371,1.129343748,1.129343748,0
12/1/2021,1.133003235,1.13584733,1.130416036,1.133028984,1.133028984,0
12/2/2021,1.131964445,1.13481617,1.1301862,1.131951571,1.131951571,0
12/3/2021,1.130684495,1.133183002,1.12673521,1.130620599,1.130620599,0
12/6/2021,1.130262733,1.1310004,1.126900196,1.130479932,1.130479932,0
12/7/2021,1.128451586,1.12994349,1.123128533,1.128668189,1.128668189,0
12/8/2021,1.1273067,1.13390255,1.126963735,1.127650023,1.127650023,0
12/9/2021,1.134404302,1.134558678,1.127942562,1.134558678,1.134558678,0
12/10/2021,1.129407525,1.13225925,1.12673521,1.129330993,1.129330993,0
12/13/2021,1.13111937,1.131605744,1.126354456,1.131183386,1.131183386,0
12/14/2021,1.128337145,1.132759452,1.126659036,1.128540754,1.128540754,0
12/15/2021,1.125872612,1.127800107,1.124922633,1.12612617,1.12612617,0
12/16/2021,1.129305482,1.136363626,1.128209829,1.129075885,1.129075885,0
12/17/2021,1.133542657,1.134906292,1.126836658,1.133414149,1.133414149,0
12/20/2021,1.124252319,1.130454421,1.123734355,1.124353528,1.124353528,0
12/21/2021,1.127675414,1.130326629,1.126176834,1.127751708,1.127751708,0
